订单号,下单时间,订单总价,订单状态,商品名称
221813506044,2021-05-01 08:50:16,￥29,已发货，退款成功,懿琪宝贝新生儿衣服男婴幼儿短袖爬服夏季纯棉哈衣网红宝宝连体衣
220932142361,2021-05-01 08:26:18,￥33.1,交易成功,巴拉巴拉正品婴儿纯棉连体衣夏季新款男宝宝背心无袖外出哈衣爬服
119101520973,2021-05-01 08:11:04,￥39.9,交易成功,巴拉巴拉婴儿套装宝宝夏装男童短袖洋气纯棉背心洋气短裤卡通百搭
119101520973,2021-05-01 08:10:41,￥39.9,交易已取消,巴拉巴拉婴儿套装宝宝夏装男童短袖洋气纯棉背心洋气短裤卡通百搭
225866506262,2021-04-30 16:15:28,￥135,交易成功,乐加床笠蚊帐防摔加厚加密三开门蒙古包1.8米床1.5家用儿童防掉床
6371285042,2021-04-28 13:15:50,￥12.8,交易成功,插座保护盖儿童防触电安全塞电源插排盖宝宝防护盖插头插孔保护套
231028924299,2021-04-28 12:11:46,￥59,交易成功,4合1宠物剃毛器狗狗猫咪电推剪推子剃脚毛推毛剪毛神器狗毛修剪器
221726837426,2021-04-27 19:18:39,￥13.7,交易成功,猫梳子猫咪梳毛器狗狗梳毛刷开结去浮毛自洁神器狗毛毛泰迪小型犬
12678449396,2021-04-23 13:21:49,￥5.88,交易成功,索尼纽扣电池CR2032CR2025CR2016汽车钥匙遥控器3V体重秤电脑主板
4065607049,2021-04-23 10:51:41,￥6.74,交易成功,不锈钢窗帘夹子窗帘挂钩窗帘配件窗帘夹子家用挂钩吊环窗帘环扣圈
183410964609,2021-04-19 17:01:07,￥18.81,已发货，退款成功,电脑usb接口转换器分线器扩展u盘otg多功能TF/SD相机内存卡读卡器
184288213995,2021-04-19 12:18:43,￥28,交易成功,GoPro 配件GoPro9背包夹运动相机胸前固定支架GoPro8支架开箱拍摄
213735196071,2021-04-18 20:35:50,￥9.9,已发货，退款成功,冬季毛绒鸟巢丸子头固定懒人盘发神器后脑勺扎高马尾发圈抓夹发夹
229560526524,2021-04-18 20:09:55,￥3.71,交易成功,丸子头盘发神器女学生韩版珍珠盘发器花朵编发蓬松百搭懒人盘发器
129059922911,2021-04-18 19:58:03,￥4.8,交易成功,细皮筋马卡龙色ins发圈女韩版学生可爱莫兰迪色头绳简约扎头发绳
,Invalid Date,0,退款成功,No goods
221686288831,2021-04-12 21:10:54,￥6.8,交易成功,转接头1/4螺丝长螺杆GoPro运动相机单反热靴扩展支架稳定器三件套
93574444472,2021-04-11 15:24:40,￥8.6,交易成功,床托五金加厚床关铰床耳朵床挂角家具床连接件木方条床托配件
109816318208,2021-04-10 10:23:22,￥13.42,交易成功,营养土通用种花种菜有机泥土家用绿萝花卉盆栽多肉种植土大包花土
93329807982,2021-04-07 17:53:28,￥96,交易成功,松木木方实木木材抛光木条材料方木条制作扁木条小木条原木定制
148221093493,2021-04-06 10:37:36,￥3.99,交易成功,满天星 光纤花灯 七彩闪光发光 光纤灯 七彩 满天星 宝石款 批发
175729568796,2021-04-06 10:06:13,￥4.8,交易成功,金丝绒布料背景布装饰会议桌布展会台布加厚多功能摆摊地摊布面料
6924688790,2021-04-05 08:41:57,￥18,交易成功,实木床子床边横梁木条实木板松木方木料床横条床板配件定制
220515155730,2021-03-28 17:26:58,￥13.8,交易成功,花盆含托盘套盆懒人花盆多肉盆圆形花盆特价清仓塑料盆栽阳台窗台
8658715,2021-03-28 17:14:49,￥7.91,交易成功,花土营养土大包养花土多肉土花卉肥料泥炭土种植土花泥绿萝有机土
201536378047,2021-03-27 19:59:48,￥11.37,交易成功,一次性静电除尘掸子防尘吸附除尘神器灰尘扫灰家用鸡毛毯子纤维刷
202661273046,2021-03-27 19:57:12,￥6.89,交易成功,板插固定器免打孔无痕插座路由器插线板固定器墙上收纳粘贴式家用
203659963595,2021-03-27 19:47:36,￥32.76,交易成功,窗纱纱帘透光不透人半遮光窗帘特价清仓客厅阳台飘窗白纱窗帘纱
158428087034,2021-03-26 23:32:27,￥12.69,交易成功,云南鲜花勿忘我干花花束小清新家居摆设客厅插花天然真花基地直发
174352654825,2021-03-26 23:18:05,￥10.9,交易成功,云南尤加利叶鲜花批发ins北欧风客厅装饰花束
207214429959,2021-03-26 22:38:07,￥3.4,交易成功,亚利达300ml丙烯画颜料防水轮胎绘画材料diy墙绘工具鞋子专用改鞋
207214429959,2021-03-26 22:37:52,￥3.4,交易已取消,亚利达300ml丙烯画颜料防水轮胎绘画材料diy墙绘工具鞋子专用改鞋
78540754206,2021-03-26 22:35:26,￥4.8,交易已取消,马利牌丙烯颜料白色金色防水美术用品24色绘画石头画成品墙画颜料
1540143498,2021-03-26 15:46:43,￥18.5,交易成功,儿童室内帐篷游戏屋印第安帐篷公主房帐篷男女孩过家家室内帐篷
39945587447,2021-03-25 19:48:04,￥6.2,交易成功,下水道除臭剂卫生间厕所香薰室内管道异味除臭家用反味除味清新剂
39945587447,2021-03-25 19:47:10,￥6.2,交易已取消,下水道除臭剂卫生间厕所香薰室内管道异味除臭家用反味除味清新剂
121844144547,2021-03-25 19:44:11,￥10,交易成功,【高品质】马桶小花清香厕所除臭香薰马桶清洁剂蓝泡泡洁厕剂
195319137999,2021-03-25 19:38:02,￥7.55,交易成功,洗杯刷子家用多功能清洁刷洗奶瓶刷子神器长柄杯刷水杯海绵刷软毛
6780747241,2021-03-25 18:00:39,￥7.2,交易成功,花盆加仑盆塑料花盆树脂花盆月季花盆阳台客厅花盆特大号花盆
221062296118,2021-03-25 17:52:31,￥16.79,交易成功,小木槿花苗盆栽棒棒糖阳台庭院花园耐热花卉植物四季开花易养爆盆
141294942249,2021-03-25 17:41:30,￥23.52,交易成功,微型阳台系列月季花苗耐热丰花重瓣多头四季开花庭院欧月玫瑰盆栽
141294942249,2021-03-25 17:38:19,￥23.52,交易已取消,微型阳台系列月季花苗耐热丰花重瓣多头四季开花庭院欧月玫瑰盆栽
219860814936,2021-03-25 17:35:21,￥10.87,交易成功,千叶吊兰盆栽四季常绿阳台窗台垂吊植物常春藤净化空气吸甲醛绿植
219860814936,2021-03-25 17:35:04,￥10.87,交易已取消,千叶吊兰盆栽四季常绿阳台窗台垂吊植物常春藤净化空气吸甲醛绿植
108807694172,2021-03-25 13:04:56,￥60,交易已取消,正版蔡文展吉他音阶系统训练民谣吉他入门零基础自学书籍教材
1540143498,2021-03-25 00:44:35,￥18.5,交易已取消,儿童室内帐篷游戏屋印第安帐篷公主房帐篷男女孩过家家室内帐篷
149268591877,2021-03-25 00:30:01,￥5.98,交易成功,魔力纳米双面胶无痕强力双面胶高粘度固定墙面透明纳米双面胶带贴
7381976661,2021-03-24 20:25:58,￥28,交易已取消,白色简约拍照摄影背景布 ins北欧冷淡风网红直播拍摄背景挂布黑色
147557587449,2021-03-24 20:19:12,￥17.63,交易已取消,荷兰进口果汁阳台四季开花阳台系列
162391303581,2021-03-24 20:17:53,￥27.8,交易已取消,推荐!白玉兰水培植物盆栽虎皮兰室内绿植花卉客厅办公室除甲醛花
177853568515,2021-03-24 20:16:28,￥18.5,交易已取消,铁线蕨蕨类绿植盆栽室内桌面净化空气除甲醛豆瓣绿 常绿植物盆景
190016385230,2021-03-24 20:13:30,￥39.9,交易已取消,5年老桩大型龟背竹(100-120cm)云南基地室内绿植吸甲醛观叶类盆栽
106141785704,2021-03-24 20:11:50,￥20.36,交易已取消,龟背竹吸甲醛甲苯防辐射净化空气观叶植物室内客厅办公室大型盆栽
147972761993,2021-03-24 15:03:39,￥9.2,交易成功,大号洒水壶大容量加长嘴加厚浇花园艺工具绿植盆栽喷壶淋水壶2L
147972761993,2021-03-24 15:00:34,￥9.2,交易已取消,大号洒水壶大容量加长嘴加厚浇花园艺工具绿植盆栽喷壶淋水壶2L
157717179732,2021-03-18 20:53:45,￥3.99,交易成功,ins学生美工刀印章橡皮雕刻手账diy裁剪快递开箱拆箱刀剪纸刻笔刀
207214429959,2021-03-18 20:48:44,￥3.4,交易成功,亚利达300ml丙烯画颜料防水轮胎绘画材料diy墙绘工具鞋子专用改鞋
21796224006,2021-03-16 23:40:01,￥3.5,交易成功,ins风简约彩色圆圈贴纸莫兰迪色大地色封口贴手账卡片贴纸批发
157152861967,2021-03-16 23:28:40,￥13.8,交易已取消,藤球ins拍照道具摆件饰品北欧家居装饰小摆拍摄影道具拍摄道具
94483291962,2021-03-16 23:23:05,￥10.9,交易已取消,肾蕨盆栽小叶排骨草室内外绿化卫生间客厅喜湿润耐阴四季常青植物
94483291962,2021-03-16 23:13:15,￥10.9,交易已取消,肾蕨盆栽小叶排骨草室内外绿化卫生间客厅喜湿润耐阴四季常青植物
193596979180,2021-03-16 22:45:16,￥2.6,交易成功,美纹纸胶带美术生专用画画美文胶美缝真石漆硅藻泥喷涂遮蔽分色纸
64246259394,2021-03-16 22:39:51,￥60,交易成功,英文胶装绘本280多种幼儿园小学英语培训辅导班指定儿童图画书
193596979180,2021-03-16 22:24:54,￥2.6,交易已取消,美纹纸胶带美术生专用画画美文胶美缝真石漆硅藻泥喷涂遮蔽分色纸
,Invalid Date,0,已提货,No goods
93210631183,2020-06-11 08:01:20,￥12.97,已评价,花瑶绉双绉内衬面料 高密度不透汉服古装 雪纺布料连衣裙内衬布料
96946240990,2020-06-06 21:42:44,￥14.9,交易成功,进口大张卷筒牛皮纸包装纸 服装打板纸打板纸 样板纸工业用纸包邮
93210631183,2020-06-06 19:08:59,￥12.97,已发货，退款成功,花瑶绉双绉内衬面料 高密度不透汉服古装 雪纺布料连衣裙内衬布料
5000610677,2020-06-06 19:04:39,￥5.9,交易成功,拼多多省钱月卡
9056963045,2020-06-03 07:57:32,￥3.98,交易成功,少女韩国网红2020年新款高弹力ins高档组合简约扎头头饰手链
90288186392,2020-06-03 07:44:40,￥9.37,交易成功,雪纺布料 夏季薄款雪纺纱 乔其纱面料连衣裙布古装汉服DI裙内衬布
27306637563,2020-06-02 09:05:42,￥19,交易已取消,清新樱桃水果印花化纤纺不透柔顺 花瑶布料 海边度假连衣长裙面料
452439,2016-08-23 10:00:28,￥0.1,未中奖，退款成功,【限量10台】小米平板2 太空银 64GB Windows WIFI版【APP专享】
