id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
44276,15,,"[10000,10005]","纯蒸时代;收钱码收款;","1","1","1","1","1",,"1","2024-06-06 10:06:44","2025-03-24 02:08:35","2025-03-24 02:08:35"
44277,2.9,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-06-06 04:23:36","2025-03-24 02:08:35","2025-03-24 02:08:35"
44278,15,,"[10000,10005]","肚子饿了;商户陈兴根;","1","1","1","1","2",,"3","2024-06-06 04:06:17","2025-03-24 02:08:35","2025-03-24 02:08:35"
44279,3,,"[10000,10005]","五谷杂粮粥;收钱码收款;","1","1","1","1","1",,"1","2024-06-06 01:14:31","2025-03-24 02:08:35","2025-03-24 02:08:35"
44280,6,,"[10000,10005]","彭景霞;移动支付;","1","1","1","1","2",,"3","2024-06-06 01:12:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
44281,15,,"[10000,10005]","白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;","1","1","1","1","1",,"1","2024-06-05 10:11:46","2025-03-24 02:08:35","2025-03-24 02:08:35"
44282,2.9,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-06-05 04:23:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
44283,15,,"[10000,10005]","肚子饿了;商户陈兴根;","1","1","1","1","2",,"3","2024-06-05 04:07:32","2025-03-24 02:08:35","2025-03-24 02:08:35"
44284,50,,"[20000,20007]","中国移动;为13918191207话费充值;","1","1","1","1","3",,"1","2024-06-05 01:22:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
44285,3.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-06-04 10:24:17","2025-03-24 02:08:35","2025-03-24 02:08:35"
44286,22,,"[10000,10005]","白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;","1","1","1","1","1",,"1","2024-06-04 10:02:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
44287,3.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-06-04 04:38:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
44288,15,,"[10000,10005]","肚子饿了;商户陈兴根;","1","1","1","1","2",,"3","2024-06-04 04:05:55","2025-03-24 02:08:35","2025-03-24 02:08:35"
44289,4.5,,"[10000,10005]","五谷杂粮粥;收钱码收款;","1","1","1","1","1",,"1","2024-06-04 01:16:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44290,5,,"[10000,10002]","天福超市;天福;","1","1","3","1","1",,"1","2024-06-03 12:06:01","2025-03-24 02:08:35","2025-03-24 02:08:35"
44291,15,,"[10000,10005]","白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;","1","1","1","1","1",,"1","2024-06-03 10:05:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
44292,32.1,,"[20000,20008]","牌楼烟酒店;余额充值-未发货联系QQ 36073018;","1","1","3","1","2",,"3","2024-06-03 07:54:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
44293,3.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-06-03 04:16:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
44294,10,,"[10000,10005]","**龙;收钱码收款;","1","1","1","1","2",,"3","2024-06-03 04:03:25","2025-03-24 02:08:35","2025-03-24 02:08:35"
44295,3,,"[10000,10005]","五谷杂粮粥;收钱码收款;","1","1","1","1","1",,"1","2024-06-03 01:11:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
44296,4,,"[10000,10005]","御园包点;收钱码收款;","1","1","1","1","2",,"3","2024-06-03 01:11:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44297,5,,"[30000,30005]","停车助手;湘腾城市广场，湘A1207M，2024-06-0113:33:02;","1","1","1","1","1",,"1","2024-06-01 08:39:46","2025-03-24 02:08:35","2025-03-24 02:08:35"
44298,5,,"[30000,30005]","停车助手;湘腾城市广场，湘A1207M，2024-06-0112:54:02;","1","1","1","1","1",,"1","2024-06-01 05:10:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
44299,10,,"[30000,30005]","停车费用-湘-A1207M-P220892338;捷停车;/","1","2","1","1","1",,"1","2024-06-29 04:03:21","2025-03-24 02:08:35","2025-03-24 02:08:35"
44300,26.9,,"[20000,20008]","收银台,订单号：O2024062620323436933447657;花菇凉花艺;/","1","2","3","1","2",,"3","2024-06-26 12:32:42","2025-03-24 02:08:35","2025-03-24 02:08:35"
44301,9.9,,"[10000,10004]","订单付款;luckin coffee;/","1","2","1","1","2",,"3","2024-06-26 07:11:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
44302,30.91,"京东","[30000,30007]","爱宝适婴儿学步带防走失牵引绳安全防勒四季通用透气款 樱花粉 S360","1","2","1","1","2",,"3","2024-06-24 14:38:51","2025-03-24 02:08:35","2025-03-24 02:08:35"
44303,994.01,,"[50000,50003]","耳机","1","2","1","1","2",,"3","2024-06-24 02:18:57","2025-03-24 02:08:35","2025-03-24 02:08:35"
44304,19.8,"京东","[30000,30007]","TELESIN转接头适配gopro机身配件三脚架转换座手机夹运动相机同向异向转接螺丝action3配件 磁吸挂脖接头（不含螺丝）","1","2","1","1","2",,"3","2024-06-22 08:14:22","2025-03-24 02:08:35","2025-03-24 02:08:35"
44305,40,,"[10000,10006]","KFC_PRE_PLUSWX10012379359201900204506;肯德基;/","1","2","3","1","2",,"3","2024-06-21 10:49:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
44306,503.73,,"[50000,50008]","飞利浦吸顶灯","1","2","3","1","2",,"3","2024-06-20 13:38:57","2025-03-24 02:08:35","2025-03-24 02:08:35"
44307,234.11,,"[50000,50008]","飞利浦吸顶灯","1","2","3","1","2",,"3","2024-06-20 13:37:32","2025-03-24 02:08:35","2025-03-24 02:08:35"
44308,56.43,"京东","[30000,30007]","博世（BOSCH）活性炭空调滤芯汽车空调滤清器5719适配雪佛兰赛欧乐风别克凯越等","1","2","1","1","2",,"3","2024-06-20 01:57:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
44309,29.23,"京东","[50000,50002]","维达（Vinda）抽纸细韧精致雏菊3层XS码 卫生纸餐巾纸面巾纸 3层 100抽*24包 整箱装","1","2","3","1","3",,"3","2024-06-20 01:56:43","2025-03-24 02:08:35","2025-03-24 02:20:24"
44310,347.26,,"[50000,50008]","飞利浦吸顶灯","1","2","3","1","2",,"3","2024-06-19 02:59:41","2025-03-24 02:08:35","2025-03-24 02:08:35"
44311,500,,"[30000,30006]","石化","1","2","1","1","2",,"3","2024-06-19 00:28:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44312,140,,"[30000,30005]","权益卡支付;长沙静态交通投资运营有限公司;/","1","2","1","1","2",,"3","2024-06-17 02:28:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
44313,2.7,,"[30000,30002]","长沙地铁消费;长沙地铁;/","1","2","1","1","1",,"1","2024-06-16 09:11:43","2025-03-24 02:08:35","2025-03-24 02:08:35"
44314,379,,"[60000,60001]","nick请客蚂蚁","1","2","3","1","2",,"3","2024-06-16 06:25:49","2025-03-24 02:08:35","2025-03-24 02:08:35"
44315,3.5,,"[10000,10004]","智百威科技;福莱便利店;/","1","2","1","1","2",,"3","2024-06-13 10:25:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
44316,6.25,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-13 08:48:19","2025-03-24 02:08:35","2025-03-24 02:08:35"
44317,119.3,,"[50000,50003]","手表","1","2","1","1","2",,"3","2024-06-13 01:17:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
44318,3.13,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-11 08:53:58","2025-03-24 02:08:35","2025-03-24 02:08:35"
44319,194,,"[100000,100003]","飞尔智能;飞尔智能;/","1","2","1","2","2",,"3","2024-06-08 01:27:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
44320,3.13,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-06 05:57:57","2025-03-24 02:08:35","2025-03-24 02:08:35"
44321,3.94,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-05 09:05:49","2025-03-24 02:08:35","2025-03-24 02:08:35"
44322,3.13,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-05 09:00:18","2025-03-24 02:08:35","2025-03-24 02:08:35"
44323,194,,"[20000,20007]","话费充值（有疑问请点击下方“商家小程序”，联系“在线客服”，可以帮您快速解决问题。）;飞尔智能;/","1","2","1","1","3",,"1","2024-06-05 01:27:23","2025-03-24 02:08:35","2025-03-24 02:08:35"
44324,5.88,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-03 07:41:41","2025-03-24 02:08:35","2025-03-24 02:08:35"
44325,3.13,,"[10000,10004]","先购后付;丰 e 足食智慧零售;/","1","2","1","1","2",,"3","2024-06-03 05:58:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44326,13.5,,"[10000,10006]","KFC_PRE_PLUSWX10012372403577698160862;肯德基;/","1","2","2","1","2",,"3","2024-06-02 06:11:38","2025-03-24 02:08:35","2025-03-24 02:08:35"
44327,18.9,,"[10000,10007]","饿了么;茶百道(麦德龙钰龙店)外卖订单;","2","1","","1","",,"3","2024-06-30 12:33:06","2025-03-24 02:08:35","2025-03-24 02:15:05"
44328,36.38,,"[50000,50008]","木艺**居;过道灯走廊灯北欧原木风阳台吸顶灯日式简约创意入户门厅木艺灯具;","2","1","3","1","2",,"3","2024-06-30 08:40:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
44329,124.75,,"[50000,50001]","贝贝**店;贝贝城婴儿包屁衣甜美夏装女宝碎花吊带哈衣可爱衣服宝宝外出抱衣 等多件;","2","1","6","1","2",,"3","2024-06-30 08:39:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44330,59.54,,"[50000,50001]","左岸**店;【新风潮价】女童洋气公主裙纯棉婴儿碎花裙子夏季薄款儿童飞袖连衣裙宝宝夏装;","2","1","6","1","2",,"3","2024-06-30 08:39:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44331,78.11,,"[50000,50001]","sc**店;【新风潮价】科巢婴儿背心内穿夏季纯棉宝宝女童小吊带儿童哈衣连体衣包屁衣服 等多件;","2","1","6","1","2",,"3","2024-06-30 08:39:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44332,186,,"[50000,50008]","欧普**店;欧普led筒灯嵌入式家用客厅天花灯开孔75mm桶灯牛眼射灯孔灯洞灯;","2","1","3","1","2",,"3","2024-06-30 08:36:48","2025-03-24 02:08:35","2025-03-24 02:08:35"
44333,29.9,,"[10000,10004]","美团;大众点评订单-24063011100300001301499759041459;","2","1","2","1","2",,"3","2024-06-30 04:47:22","2025-03-24 02:08:35","2025-03-24 02:08:35"
44334,3,,"[10000,10004]","长沙体产;香芋脆皮-长沙产投·高新全民健身中心篮球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;","2","1","2","1","2",,"3","2024-06-29 11:55:51","2025-03-24 02:08:35","2025-03-24 02:08:35"
44335,15,,"[10000,10004]","长沙体产;雀巢八次方、香芋脆皮-长沙产投·高新全民健身中心篮球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;","2","1","2","1","2",,"3","2024-06-29 11:49:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
44336,29.9,,"[10000,10004]","美团;大众点评订单-24062911100300001301389056485459;","2","1","2","1","2",,"3","2024-06-29 10:25:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44337,4.99,,"[30000,30005]","停车助手;湘腾城市广场，湘A1207M，2024-06-2914:03:14;","2","1","1","1","1",,"1","2024-06-29 07:55:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44338,533,,"[50000,50002]","三件套步步高","2","1","3","1","2",,"3","2024-06-29 06:56:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44339,33.67,,"[10000,10005]","中国兰州拉面;收钱码收款;","2","1","2","1","1",,"1","2024-06-29 04:32:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44340,31,,"[10000,10005]","中国兰州拉面;收钱码收款;","2","1","2","1","1",,"1","2024-06-28 10:00:22","2025-03-24 02:08:35","2025-03-24 02:08:35"
44341,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-06-28 06:44:03","2025-03-24 02:08:35","2025-03-24 02:08:35"
44342,6,,"[10000,10004]","星巴克臻选(IFS店);湖北星巴克咖啡有限公司;","2","1","2","1","2",,"3","2024-06-28 05:51:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
44343,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-06-28 05:11:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
44344,59.9,,"[10000,10004]","杭州研致电子商务有限公司;慕玛星厨 四口味披萨 200g+195g+170g+170g;","2","1","2","1","2",,"3","2024-06-28 00:46:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
44345,51,,"[10000,10002]","长沙盒马;盒马日日鲜 屋型鲜牛奶 950ml;","2","1","3","1","1",,"1","2024-06-28 00:46:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
44346,1.1,,"[10000,10004]","美团;i2艾途儿童成长中心-大众点评App-24062711100300001301072374445459;","2","1","2","1","2",,"3","2024-06-27 11:57:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44347,17917,,"[90000,90004]","长沙市岳麓区艾途培训学校;长沙市岳麓区艾途培训学校;","2","1","4","1","2",,"3","2024-06-27 11:54:32","2025-03-24 02:08:35","2025-03-24 02:08:35"
44348,39.9,,"[10000,10004]","抖音生活服务商家;亲子餐比萨自选+小食6件套DY;","2","1","2","1","2",,"3","2024-06-27 09:57:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
44349,7.6,,"[20000,20005]","杭州菜鸟供应链管理有限公司;菜鸟裹裹-寄件费_718506595_LP00661037323583等订单;","2","1","3","1","1",,"1","2024-06-27 08:32:04","2025-03-24 02:08:35","2025-03-24 02:08:35"
44350,1.9,,"[10000,10007]","成都所见所得科技有限公司;新品开心果冰淇淋号角;","2","1","","1","",,"3","2024-06-26 06:14:07","2025-03-24 02:08:35","2025-03-24 02:15:05"
44351,15585,,"[50000,50008]","名匠装修中期款","2","1","3","1","2",,"3","2024-06-25 11:50:58","2025-03-24 02:08:35","2025-03-24 02:08:35"
44352,18,,"[20000,20007]","天佑通信专营店;中国移动流量卡手机电话卡大王卡无线流量5g纯流量上网卡全国通用;","2","1","2","1","3",,"1","2024-06-25 09:16:10","2025-03-24 02:08:35","2025-03-24 02:08:35"
44353,38.9,,"[50000,50002]","天**;【下拉详情页领取优惠】心相印茶语卷筒纸4层140g27卷厕纸家用;","2","1","3","1","2",,"3","2024-06-24 04:36:24","2025-03-24 02:08:35","2025-03-24 02:08:35"
44354,21.9,,"[50000,50006]","菏泽**司;狗窝四季通用中小型犬夏季凉席用品猫窝泰迪狗床宠物狗狗猫咪睡垫;","2","1","3","1","3",,"1","2024-06-23 11:05:23","2025-03-24 02:08:35","2025-03-24 02:08:35"
44355,46.45,,"[90000,90002]","天**;点读版动物妙想国 第3辑全8册 想象力爆棚动物认知绘本3-4-6岁;","2","1","4","1","2",,"3","2024-06-22 12:51:30","2025-03-24 02:08:35","2025-03-24 02:08:35"
44356,51,,"[10000,10002]","长沙盒马;盒马日日鲜 屋型鲜牛奶 950ml;","2","1","3","1","1",,"1","2024-06-22 01:38:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44357,52,,"[10000,10005]","大米先生（长房24品分店）;01120163_长房24品分店;","2","1","2","1","1",,"1","2024-06-21 09:39:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
44358,111.75,,"[80000,80002]","长沙市中医医院（长沙市第八医院）;长沙市中医医院-门诊缴费;","2","1","4","1","2",,"3","2024-06-21 06:21:56","2025-03-24 02:08:35","2025-03-24 02:08:35"
44359,23.9,,"[70000,70003]","湖南嘿哈猫网络科技有限公司;八方小区店-连续包月;","2","1","4","1","2",,"3","2024-06-21 01:09:46","2025-03-24 02:08:35","2025-03-24 02:08:35"
44360,225.35,,"[50000,50001]","巴拉**舰;【狂欢价】巴拉巴拉儿童内裤男童四角短裤棉平角不夹PP宝宝小大童抗菌三条装 等多件;","2","1","4","1","2",,"1","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44361,25.46,,"[50000,50001]","尼多**店;尼多熊宝宝袜子夏季薄款棉袜松口儿童袜透气男童网眼袜无骨婴儿袜;","2","1","4","1","2",,"1","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44362,67.89,,"[50000,50008]","富格**店;【狂欢价】双出水洗衣机水龙头角阀一进二出专用双龙头自动止水阀一分二接头;","2","1","3","1","2",,"3","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44363,193.08,,"[50000,50008]","公牛**店;【狂欢价】公牛LED灯带线形灯嵌入式吊顶窗帘电视墙背景灯条24V低压自粘灯带 等多件;","2","1","3","1","2",,"3","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44364,90.13,,"[50000,50008]","雷士**店;雷士照明集成吊顶灯嵌入式厨房平板灯 led铝扣板卫生间面板厨卫灯;","2","1","3","1","3",,"1","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44365,33.2,,"[50000,50001]","帕兰**店;【狂欢价】男士内裤男生纯棉四角裤大码透气裤衩青少年短裤夏季平角裤头男款;","2","1","2","1","2",,"1","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44366,73.94,,"[50000,50008]","格西**店;LED线形灯无主灯线型灯嵌入式条形灯槽线性灯铝槽灯带卡槽线条灯;","2","1","3","1","2",,"3","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44367,87.36,,"[50000,50001]","琪七**店;JOKP儿童泳镜防水防雾高清视野舒适透光男女童专业游泳镜高弹力;","2","1","4","1","2",,"3","2024-06-20 14:13:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
44368,7,,"[10000,10004]","乐小优鲜果零食八方店;乐小优鲜果零食八方店;","2","1","2","1","2",,"3","2024-06-20 10:46:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
44369,17500,,"[50000,50008]","奥特莱斯家居;长沙奥特莱斯家居有限公司扫码收款;","2","1","3","1","2",,"3","2024-06-20 09:23:32","2025-03-24 02:08:35","2025-03-24 02:08:35"
44370,419.85,,"[50000,50008]","tb**5;九牧卫浴恒温数显氛围灯淋浴花洒套装全铜升降洗澡增压除垢大喷头 等多件;","2","1","3","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44371,103.36,,"[50000,50008]","九牧**店;九牧水箱厕所节能感应水箱免触家用卫生间冲水神器抽水马桶按压 等多件;","2","1","3","1","3",,"1","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44372,92.48,,"[50000,50001]","co**店;【狂欢价】Coppertone确美同水宝宝防晒霜户外全身专用军训海外男女儿童防晒;","2","1","4","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44373,404.19,,"[50000,50008]","意驰**店;意驰拉篮 厨房橱柜304不锈钢双层抽屉式厨柜收纳碗篮调味调料拉蓝;","2","1","3","1","3",,"1","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44374,111.9,,"[50000,50008]","公牛**店;【狂欢价】公牛插座隐藏插座嵌入式隐形插座内凹内嵌式插座冰箱五孔86型面板 等多件;","2","1","3","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44375,70.2,,"[50000,50008]","悍高**店;【狂欢价】悍高衣橱柜门强磁自反弹器免装拉手抽屉隐形门碰珠按弹器弹簧开门;","2","1","3","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44376,102.53,,"[50000,50008]","九牧**店;【狂欢价】九牧三角阀冷热水通用角阀加厚进水管黄铜水龙头淋浴家用水阀 等多件;","2","1","3","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44377,9.29,,"[50000,50001]","su**店;【5折福利款】舞蹈练功辅助工具练舞瑜伽服砖块儿童用品方块砖头;","2","1","4","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44378,525.27,,"[50000,50008]","西门**店;【狂欢价】西门子开关插座皓彩白色五孔USB一开家用面板官方旗舰店套餐 等多件;","2","1","3","1","2",,"3","2024-06-20 05:25:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44379,18.5,,"[10000,10004]","饿了么;1点点(奥克斯金牛店)外卖订单;","2","1","2","1","2",,"3","2024-06-19 08:13:47","2025-03-24 02:08:35","2025-03-24 02:08:35"
44380,28.6,,"[10000,10004]","饿了么;京泽福·北京烤鸭(望岳路店)外卖订单;","2","1","2","1","2",,"3","2024-06-18 09:06:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
44381,55.5,,"[10000,10004]","饿了么;盒马鲜生(王府井店);","2","1","2","1","2",,"3","2024-06-18 02:05:43","2025-03-24 02:08:35","2025-03-24 02:08:35"
44382,1421.52,,"[20000,20004]","长沙市长房物业管理有限公司八方分公司;八方小区一期（A区）;","2","1","3","1","1",,"1","2024-06-17 10:36:02","2025-03-24 02:08:35","2025-03-24 02:08:35"
44383,100,,"[10000,10007]","成都所见所得科技有限公司;个人券游泳票8+私教票2使用自动激活到账户或1000元卡种三选一;","2","1","","1","",,"3","2024-06-17 02:16:43","2025-03-24 02:08:35","2025-03-24 02:15:05"
44384,51,,"[10000,10002]","长沙盒马;盒马日日鲜 屋型鲜牛奶 950ml;","2","1","3","1","1",,"1","2024-06-16 10:22:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
44385,2.7,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-06-16 09:11:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
44386,29,,"[10000,10004]","上海适达餐饮管理有限公司;长沙悦方到店付;","2","1","2","1","2",,"3","2024-06-16 07:39:01","2025-03-24 02:08:35","2025-03-24 02:08:35"
44387,79,,"[10000,10004]","上海适达餐饮管理有限公司;长沙悦方到店付;","2","1","2","1","2",,"3","2024-06-16 07:35:47","2025-03-24 02:08:35","2025-03-24 02:08:35"
44388,25,,"[10000,10004]","苏宁**店;苏宁创意网红啤酒杯子扎啤杯大容量酒吧超级大号英雄杯水杯2008;","2","1","2","1","2",,"3","2024-06-15 06:07:50","2025-03-24 02:08:35","2025-03-24 02:08:35"
44389,33.24,,"[50000,50004]","苏诺**店;【狂欢价】苏诺木浆棉洗碗海绵擦清洁魔力擦双面家用抹布厨房神器刷碗百洁布 等多件;","2","1","3","1","3",,"1","2024-06-15 06:07:50","2025-03-24 02:08:35","2025-03-24 02:08:35"
44390,3,,"[10000,10004]","星巴克(24品购物中心店);湖北星巴克咖啡有限公司;","2","1","2","1","2",,"3","2024-06-14 11:15:51","2025-03-24 02:08:35","2025-03-24 02:08:35"
44391,30.9,,"[10000,10006]","肯德基(八方);KFC_PREAF10012376824961501270081;","2","1","3","1","2",,"3","2024-06-14 10:58:41","2025-03-24 02:08:35","2025-03-24 02:08:35"
44392,26.16,,"[10000,10004]","饿了么;冒大仙甘肃天水麻辣烫·火锅冒菜(王府井店)外卖订单;","2","1","2","1","2",,"3","2024-06-13 14:08:24","2025-03-24 02:08:35","2025-03-24 02:08:35"
44393,62.36,,"[10000,10002]","长沙盒马;金针菇 约300g等多件;","2","1","3","1","1",,"1","2024-06-13 09:12:10","2025-03-24 02:08:35","2025-03-24 02:08:35"
44394,19.8,,"[50000,50004]","合肥百嘉瑞贸易有限公司;清净园 淳昌辣椒酱 500g 韩国进口等多件;","2","1","3","1","2",,"3","2024-06-13 09:12:10","2025-03-24 02:08:35","2025-03-24 02:08:35"
44395,70,,"[50000,50008]","骏峰电器;上门维修 洗衣机;","2","1","3","1","2",,"3","2024-06-13 07:35:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
44396,8,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2024-06-13 01:20:07","2025-03-24 02:08:35","2025-03-24 02:08:35"
44397,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-06-12 06:53:18","2025-03-24 02:08:35","2025-03-24 02:08:35"
44398,12,,"[10000,10004]","罗森尼娜平和堂店;罗森尼娜平和堂分公司-A027022024061214103788645162，订单号：O2024061214114182313313988;","2","1","2","1","2",,"3","2024-06-12 06:11:43","2025-03-24 02:08:35","2025-03-24 02:08:35"
44399,9.1,,"[10000,10004]","美团;大众点评订单-24061211100300001308563691182459;","2","1","2","1","2",,"3","2024-06-12 05:33:20","2025-03-24 02:08:35","2025-03-24 02:08:35"
44400,3,,"[10000,10004]","星巴克臻选(IFS店);湖北星巴克咖啡有限公司;","2","1","2","1","2",,"3","2024-06-12 04:55:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
44401,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-06-12 04:49:04","2025-03-24 02:08:35","2025-03-24 02:08:35"
44402,24,,"[10000,10004]","饿了么;塔斯汀·中国汉堡(钰龙天下店)外卖订单;","2","1","2","1","2",,"3","2024-06-10 14:55:02","2025-03-24 02:08:35","2025-03-24 02:08:35"
44403,51,,"[10000,10002]","长沙盒马;盒马日日鲜 屋型鲜牛奶 950ml;","2","1","3","1","1",,"1","2024-06-09 09:53:18","2025-03-24 02:08:35","2025-03-24 02:08:35"
44404,16.48,,"[10000,10004]","饿了么;冒大仙甘肃天水麻辣烫·火锅冒菜(王府井店)外卖订单;","2","1","2","1","2",,"3","2024-06-09 09:19:03","2025-03-24 02:08:35","2025-03-24 02:08:35"
44405,12,,"[20000,20005]","杭州菜鸟供应链管理有限公司;菜鸟裹裹-寄件费_718506595_LP00655647803695;","2","1","3","1","1",,"1","2024-06-09 08:59:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
44406,110,,"[10000,10004]","美团;大众点评订单-24060911100300001308086749381459;","2","1","2","1","2",,"3","2024-06-09 06:57:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
44407,25.8,,"[10000,10001]","18**i;湖南超香特辣小米辣椒王黄干辣椒魔鬼巨辣野山椒500g包邮产地直销;","2","1","3","1","1",,"1","2024-06-09 01:54:43","2025-03-24 02:08:35","2025-03-24 02:08:35"
44408,8.53,,"[50000,50008]","hd**店;【狂欢价】新款铝合金明插销门扣门栓防盗门锁扣门闩卫生间加厚木门销免打孔;","2","1","3","1","3",,"1","2024-06-09 01:29:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
44409,10,,"[20000,20011]","浙江天猫技术有限公司;88VIP购物卡月卡;","2","1","3","1","2",,"3","2024-06-09 00:54:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
44410,13.52,,"[10000,10002]","麦德龙商业集团有限公司;多点订单：784625323349;","2","1","3","1","1",,"1","2024-06-08 11:28:42","2025-03-24 02:08:35","2025-03-24 02:08:35"
