id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
11854,2.75,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-12-03 10:24:17","2025-03-04 02:29:20","2025-03-04 02:29:20"
11855,3.13,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38949318100440015，消费时间：2024-12-03 16:54:30。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-12-03 08:54:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
11856,42,,"[10000,10004]","饿了么;麦当劳麦乐送(长沙旺龙路店)外卖订单;","1","1","1","1","2",,"3","2024-12-03 04:17:31","2025-03-04 02:29:20","2025-03-04 02:29:20"
11857,30,,"[50000,50004]","衡东未来教育科技有限公司;苏泊尔supor锅具套装居家不粘炒锅煎锅汤锅4件套装锅;","1","1","3","1","3",,"1","2024-12-03 01:36:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
11858,3,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-12-02 05:27:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11859,16,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-12-02 05:11:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
11860,9.98,,"[10000,10004]","w***6;瑞幸咖啡代下单门店自取 20选1;","1","1","1","1","2",,"3","2024-12-02 01:21:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11861,100,,"[20000,20007]","中国移动;为13918191207话费充值;","1","1","1","1","3",,"1","2024-12-01 05:54:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
11862,43.85,,"[10000,10004]","易裕和;易裕和观沙岭店消费，订单号：O2024113017575053055692375;","1","1","1","1","2",,"3","2024-11-30 09:57:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
11863,17.85,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-29 10:05:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
11864,5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-29 07:42:11","2025-03-04 02:29:20","2025-03-04 02:29:20"
11865,40.1,,"[10000,10004]","饿了么;肯德基宅急送(天麓店)外卖订单;","1","1","1","1","2",,"3","2024-11-29 03:46:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
11866,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-29 01:04:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
11867,2.75,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-11-28 10:22:43","2025-03-04 02:29:20","2025-03-04 02:29:20"
11868,7.84,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38905856701280012，消费时间：2024-11-28 16:10:55。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-28 08:10:55","2025-03-04 02:29:20","2025-03-04 02:29:20"
11869,3.34,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-28 07:32:27","2025-03-04 02:29:20","2025-03-04 02:29:20"
11870,5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-28 05:48:19","2025-03-04 02:29:20","2025-03-04 02:29:20"
11871,9.98,,"[10000,10004]","w***6;瑞幸咖啡代下单 20选1;","1","1","1","1","2",,"3","2024-11-28 05:36:15","2025-03-04 02:29:20","2025-03-04 02:29:20"
11872,8,,"[10000,10004]","福莱便利店;收钱码收款;","1","1","1","1","2",,"3","2024-11-28 01:17:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
11873,2.98,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38897764600620006，消费时间：2024-11-27 17:42:14。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-27 09:42:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
11874,5,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-27 05:21:05","2025-03-04 02:29:20","2025-03-04 02:29:20"
11875,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-27 05:20:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
11876,10,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-27 01:12:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
11877,2.75,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-11-26 10:18:01","2025-03-04 02:29:20","2025-03-04 02:29:20"
11878,3.13,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38888096402090002，消费时间：2024-11-26 14:50:52。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-26 06:50:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
11879,46.5,,"[10000,10004]","饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;","1","1","1","1","2",,"3","2024-11-26 03:42:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
11880,7.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-25 05:27:54","2025-03-04 02:29:20","2025-03-04 02:29:20"
11881,8,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-25 05:21:34","2025-03-04 02:29:20","2025-03-04 02:29:20"
11882,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-25 01:01:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
11883,22.3,,"[10000,10004]","t***8;爷爷不泡茶买一送一+3元代下单，比如原价17元的爷爷荔枝冰酿;","1","1","1","1","2",,"3","2024-11-23 06:20:21","2025-03-04 02:29:20","2025-03-04 02:29:20"
11884,7.58,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38854151500620002，消费时间：2024-11-22 16:33:23。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-22 08:33:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
11885,3,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-22 08:28:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11886,8,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-22 08:22:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
11887,24.15,,"[20000,20008]","东莞市昊柏商务贸易有限公司;昊柏商城 - 商品;","1","1","3","1","2",,"3","2024-11-22 06:25:01","2025-03-04 02:29:20","2025-03-04 02:29:20"
11888,9.98,,"[10000,10004]","w***6;瑞幸咖啡代下单 20选1;","1","1","1","1","2",,"3","2024-11-22 05:50:21","2025-03-04 02:29:20","2025-03-04 02:29:20"
11889,6,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-22 05:31:36","2025-03-04 02:29:20","2025-03-04 02:29:20"
11890,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-22 00:54:24","2025-03-04 02:29:20","2025-03-04 02:29:20"
11891,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-21 10:02:27","2025-03-04 02:29:20","2025-03-04 02:29:20"
11892,4.85,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-21 09:25:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11893,29.5,,"[10000,10004]","饿了么;肯德基宅急送(天麓店)外卖订单;","1","1","1","1","2",,"3","2024-11-21 04:48:06","2025-03-04 02:29:20","2025-03-04 02:29:20"
11894,8,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-21 01:20:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
11895,14.85,,"[10000,10005]","白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;","1","1","1","1","1",,"1","2024-11-20 10:04:24","2025-03-04 02:29:20","2025-03-04 02:29:20"
11896,12.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-20 05:24:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11897,8,,"[10000,10004]","**龙;收钱码收款;","1","1","1","1","2",,"3","2024-11-20 01:14:43","2025-03-04 02:29:20","2025-03-04 02:29:20"
11898,2.9,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-11-19 10:22:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11899,6.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-19 05:27:34","2025-03-04 02:29:20","2025-03-04 02:29:20"
11900,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-19 05:11:31","2025-03-04 02:29:20","2025-03-04 02:29:20"
11901,5.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-18 10:06:56","2025-03-04 02:29:20","2025-03-04 02:29:20"
11902,45.5,,"[10000,10004]","饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;","1","1","1","1","2",,"3","2024-11-18 04:01:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
11903,8,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-18 01:20:48","2025-03-04 02:29:20","2025-03-04 02:29:20"
11904,2,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-18 01:20:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
11905,4149,,"[60000,60003]","电瓶车","1","1","1","1","2",,"3","2024-11-15 03:09:10","2025-03-04 02:29:20","2025-03-04 02:29:20"
11906,2.56,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38785098801280000，消费时间：2024-11-14 16:44:36。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-14 08:44:36","2025-03-04 02:29:20","2025-03-04 02:29:20"
11907,16,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-14 05:08:11","2025-03-04 02:29:20","2025-03-04 02:29:20"
11908,8,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-14 01:31:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
11909,5.07,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38776078801810003，消费时间：2024-11-13 15:41:16。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-13 07:41:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
11910,36.1,,"[10000,10004]","饿了么;肯德基宅急送(岳麓小镇店)外卖订单;","1","1","1","1","2",,"3","2024-11-13 03:52:56","2025-03-04 02:29:20","2025-03-04 02:29:20"
11911,11.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-13 01:09:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
11912,2.9,,"[10000,10004]","湖南佳宜企业管理有限公司;湖南新佳宜连锁便利店-消费;","1","1","1","1","2",,"3","2024-11-12 10:17:48","2025-03-04 02:29:20","2025-03-04 02:29:20"
11913,8,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-12 05:09:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
11914,12.94,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-11 10:04:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
11915,3.94,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38758898001280002，消费时间：2024-11-11 15:57:48。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-11 07:57:48","2025-03-04 02:29:20","2025-03-04 02:29:20"
11916,37.3,,"[10000,10004]","饿了么;肯德基宅急送(岳麓小镇店)外卖订单;","1","1","1","1","2",,"3","2024-11-11 03:53:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
11917,10,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-11 01:20:15","2025-03-04 02:29:20","2025-03-04 02:29:20"
11918,40.7,,"[10000,10004]","饿了么;CHAGEE霸王茶姬(长房24品店)外卖订单;","1","1","1","1","2",,"3","2024-11-10 10:39:05","2025-03-04 02:29:20","2025-03-04 02:29:20"
11919,7,,"[10000,10004]","张小宝邵阳传统粉面馆;美团收银909700194862301167;","1","1","1","1","2",,"3","2024-11-10 08:27:24","2025-03-04 02:29:20","2025-03-04 02:29:20"
11920,3.13,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38725993302470003，消费时间：2024-11-07 20:33:41。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-07 12:33:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
11921,3.88,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38725231401550000，消费时间：2024-11-07 18:26:42。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-07 10:26:42","2025-03-04 02:29:20","2025-03-04 02:29:20"
11922,37.47,,"[10000,10004]","饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;","1","1","1","1","2",,"3","2024-11-07 03:41:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
11923,7,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-07 01:22:58","2025-03-04 02:29:20","2025-03-04 02:29:20"
11924,9.38,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38716223101460002，消费时间：2024-11-06 17:25:19。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-06 09:25:19","2025-03-04 02:29:20","2025-03-04 02:29:20"
11925,6,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-06 06:03:32","2025-03-04 02:29:20","2025-03-04 02:29:20"
11926,13,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-06 05:05:43","2025-03-04 02:29:20","2025-03-04 02:29:20"
11927,13.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-06 01:09:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
11928,3,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-05 05:27:29","2025-03-04 02:29:20","2025-03-04 02:29:20"
11929,13,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-05 05:07:45","2025-03-04 02:29:20","2025-03-04 02:29:20"
11930,2,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-05 01:27:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
11931,9.5,,"[10000,10004]","福莱便利店;智百威科技;","1","1","1","1","2",,"3","2024-11-05 01:26:59","2025-03-04 02:29:20","2025-03-04 02:29:20"
11932,15.94,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-04 10:05:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
11933,2.08,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38698678302060000，消费时间：2024-11-04 16:41:11。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-04 08:41:11","2025-03-04 02:29:20","2025-03-04 02:29:20"
11934,6.35,,"[10000,10004]","衡阳市丰宜科技有限公司;丰宜能量站消费订单号：38698090501260012，消费时间：2024-11-04 15:03:13。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;","1","1","1","1","2",,"3","2024-11-04 07:03:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
11935,8,,"[10000,10004]","**龙;收钱码收款;","1","1","1","1","2",,"3","2024-11-04 04:08:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
11936,13,,"[10000,10005]","老粉匠荣盛店;老粉匠荣盛店;","1","1","1","1","1",,"1","2024-11-01 10:07:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
11937,36.4,,"[10000,10004]","饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;","1","1","1","1","2",,"3","2024-11-01 04:01:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
11938,13.4,,"[10000,10004]","饿了么;NOWWA挪瓦咖啡长沙万博汇店外卖订单;","2","1","2","1","2",,"3","2024-12-31 01:57:06","2025-03-04 02:29:20","2025-03-04 02:29:20"
11939,2.9,,"[10000,10004]","饿了么;超级吃货卡;","2","1","2","1","2",,"3","2024-12-31 01:57:06","2025-03-04 02:29:20","2025-03-04 02:29:20"
11940,6,,"[10000,10004]","烧烤小吃;收钱码收款;","2","1","2","1","2",,"3","2024-12-30 09:59:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
11941,273.54,,"[50000,50008]","英伦**店;【活动价】食品级tpu透明桌布防水防油免洗餐桌茶几垫学生软玻璃桌面保护垫;","2","1","3","1","2",,"3","2024-12-27 11:34:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
11942,1200,,"[50000,50008]","未来**店;【活动价】卧室窗帘全遮光2024新款客厅雪尼尔帘遮阳免打孔安装高级布挂钩式;","2","1","3","1","2",,"3","2024-12-27 10:32:04","2025-03-04 02:29:20","2025-03-04 02:29:20"
11943,14.7,,"[10000,10004]","饿了么;瑞幸咖啡(长沙市府店)外卖订单;","2","1","2","1","2",,"3","2024-12-25 07:13:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
11944,18.61,,"[10000,10004]","饿了么;三兄弟生活百货超市(岳麓店);","2","1","2","1","2",,"3","2024-12-24 00:46:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
11945,13.2,,"[10000,10004]","饿了么;瑞幸咖啡(长沙理工大学东苑一食堂店)外卖订单;","2","1","2","1","2",,"3","2024-12-23 03:59:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
11946,16,,"[10000,10005]","长沙理工大学;长沙理工大学;","2","1","2","1","2",,"3","2024-12-23 03:39:06","2025-03-04 02:29:20","2025-03-04 02:29:20"
11947,6.3,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-21 13:02:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
11948,103,,"[10000,10004]","深圳市蔚蓝时代商业管理有限公司上海虹桥机场第一分公司;上海伴手礼（北4.2）订单;","2","1","2","1","2",,"3","2024-12-21 08:54:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11949,33,,"[10000,10004]","感悟人生;收钱码收款;","2","1","2","1","2",,"3","2024-12-21 08:30:42","2025-03-04 02:29:20","2025-03-04 02:29:20"
11950,108,,"[60000,60001]","theATRE茶聚场;théATRE 茶聚场;","2","1","2","1","2",,"3","2024-12-21 06:36:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
11951,6.3,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2024-12-21 02:34:27","2025-03-04 02:29:20","2025-03-04 02:29:20"
11952,40,,"[50000,50002]","维也纳智好酒店;二维码支付;","2","1","3","1","2",,"3","2024-12-19 00:18:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
11953,62.3,,"[10000,10004]","长沙市星阑饮品有限公司;二维码支付;","2","1","2","1","2",,"3","2024-12-18 10:25:57","2025-03-04 02:29:20","2025-03-04 02:29:20"
11954,44,,"[10000,10004]","长沙森活家商贸有限公司;Lawson;","2","1","2","1","2",,"3","2024-12-18 09:55:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11955,3,,"[10000,10004]","长沙森活家商贸有限公司;Lawson;","2","1","2","1","2",,"3","2024-12-18 09:54:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
11956,6.3,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-18 09:53:19","2025-03-04 02:29:20","2025-03-04 02:29:20"
11957,19.9,,"[50000,50002]","百亿**选;十月结晶婴儿湿巾纸新生儿手口专用屁宝宝幼儿童湿纸巾家用大包装;","2","1","3","1","3",,"1","2024-12-18 00:45:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
11958,3.6,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-17 05:26:34","2025-03-04 02:29:20","2025-03-04 02:29:20"
11959,4.3,,"[10000,10005]","长沙理工大学;长沙理工大学;","2","1","2","1","2",,"3","2024-12-17 04:20:08","2025-03-04 02:29:20","2025-03-04 02:29:20"
11960,11,,"[10000,10005]","长沙理工大学;长沙理工大学;","2","1","2","1","2",,"3","2024-12-17 04:00:55","2025-03-04 02:29:20","2025-03-04 02:29:20"
11961,2.7,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-17 00:31:00","2025-03-04 02:29:20","2025-03-04 02:29:20"
11962,4.5,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-16 23:53:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11963,5,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-16 23:08:21","2025-03-04 02:29:20","2025-03-04 02:29:20"
11964,13.5,,"[10000,10004]","乐小优鲜果零食八方店;乐小优鲜果零食八方店;","2","1","2","1","2",,"3","2024-12-16 11:21:51","2025-03-04 02:29:20","2025-03-04 02:29:20"
11965,18,,"[10000,10004]","饿了么;CHAGEE霸王茶姬(长房24品店)外卖订单;","2","1","2","1","2",,"3","2024-12-15 07:02:01","2025-03-04 02:29:20","2025-03-04 02:29:20"
11966,300,,"[30000,30006]","油","2","1","2","1","2",,"3","2024-12-15 02:31:57","2025-03-04 02:29:20","2025-03-04 02:29:20"
11967,68.88,,"[10000,10005]","du**k;婴儿摇粒绒运动加绒长裤子冬装秋冬儿童男童女童宝宝休闲裤Y9279 等多件;","2","1","2","1","2",,"3","2024-12-14 02:08:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
11968,113,,"[50000,50008]","南极**店;【活动价】雪尼尔沙发套罩全包万能套2024新款防滑沙发垫四季通用盖布笠定制 等多件;","2","1","3","1","2",,"3","2024-12-14 00:59:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11969,0.5,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2024-12-13 10:03:48","2025-03-04 02:29:20","2025-03-04 02:29:20"
11970,445,,"[60000,60003]","烟酒","2","1","7","1","2",,"3","2024-12-13 09:22:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
11971,23.1,,"[10000,10004]","饿了么;三兄弟生活超市(观沙岭店);","2","1","2","1","2",,"3","2024-12-12 10:29:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
11972,7.5,,"[10000,10005]","长沙理工大学;长沙理工大学;","2","1","2","1","2",,"3","2024-12-12 03:53:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
11973,16.2,,"[10000,10004]","饿了么;茶百道(麦德龙钰龙店)外卖订单;","2","1","2","1","2",,"3","2024-12-11 07:21:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
11974,568.5,,"[30000,30004]","铁路12306;火车票;","2","1","2","1","2",,"1","2024-12-11 04:47:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
11975,96.01,,"[10000,10005]","帝狼**店;【狂欢价】加绒加厚秋冬季休闲裤男美式潮牌直筒工装裤2024新款宽松百搭长裤;","2","1","2","1","2",,"3","2024-12-10 06:15:22","2025-03-04 02:29:20","2025-03-04 02:29:20"
11976,10,,"[10000,10004]","饿了么;饿了么超级吃货卡;","2","1","2","1","2",,"3","2024-12-09 21:50:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
11977,11,,"[10000,10004]","理工南苑卤味螺蛳粉;桂湘缘卤味螺蛳粉(南苑美食街店);","2","1","2","1","2",,"3","2024-12-09 10:08:21","2025-03-04 02:29:20","2025-03-04 02:29:20"
11978,11.98,,"[10000,10004]","饿了么;瑞幸咖啡(长沙理工大学东苑一食堂店)外卖订单;","2","1","2","1","2",,"3","2024-12-09 07:36:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
11979,3.8,,"[80000,80003]","益丰大药房连锁股份有限公司;大枣、按摩足浴桶;","2","1","3","1","3",,"1","2024-12-08 03:49:09","2025-03-04 02:29:20","2025-03-04 02:29:20"
11980,416.36,,"[60000,60003]","衣服","2","1","7","1","2",,"3","2024-12-08 01:09:31","2025-03-04 02:29:20","2025-03-04 02:29:20"
11981,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-07 10:20:45","2025-03-04 02:29:20","2025-03-04 02:29:20"
11982,2,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-07 09:49:08","2025-03-04 02:29:20","2025-03-04 02:29:20"
11983,1.8,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-07 07:33:49","2025-03-04 02:29:20","2025-03-04 02:29:20"
11984,2,,"[30000,30002]","长沙地铁;长沙地铁消费;","2","1","2","1","1",,"1","2024-12-07 07:06:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
11985,0,,"[10000,10004]","饿了么;山顶烘焙·生日蛋糕·甜品(岳麓店)外卖订单;","2","1","2","1","2",,"3","2024-12-07 01:42:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
11986,35.9,,"[30000,30007]","苏宁**店;凡士林烟酰胺身体乳补水保湿滋润留香秋冬改善鸡皮润肤霜女夏2714;","2","1","2","1","2",,"3","2024-12-06 14:05:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
11987,169.1,,"[80000,80002]","天猫**市;【自营】美版Cetaphil丝塔芙大白罐舒润保湿霜566g+453g Costco版;","2","1","4","1","2",,"1","2024-12-06 12:38:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
11988,153.8,,"[10000,10004]","深圳一达通（饿了么先享后付）;饿了么先享后付11月消费还款（服务）;","2","1","2","1","2",,"3","2024-12-06 07:32:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
11989,26.9,,"[30000,30007]","国泰财产保险有限责任公司;2024.12月保费缴清-家无忧·家庭意外险-**英;","2","1","2","1","2",,"3","2024-12-06 03:32:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
11990,8,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2024-12-06 01:15:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
11991,8.09,,"[10000,10004]","鲜肉店;收钱码收款;","2","1","2","1","2",,"3","2024-12-06 00:40:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
11992,21,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2024-12-05 04:35:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
