account_type,amount,category,consumer,cost_type,creation_time,description,flow_type,modification_time,payment_type,tag,trans_time
1,17.00,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,冰佳优选24品生活中心店;冰佳优选冰淇淋家批连锁收款;,1,2024-08-10T01:29:14.123Z,1,2,2024-07-27T06:50:31.000Z
1,101.00,"[10000,10006]",3,3,2024-08-10T01:29:14.123Z,长沙24品店;长沙 24 品店-桌边付-YY09303-240726-00361731;,1,2024-08-10T03:09:22.120Z,1,2,2024-07-26T10:27:11.000Z
1,3.39,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37819423601500000，消费时间：2024-07-25 22:18:44。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-25T14:18:45.000Z
1,2.94,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37818596201820006，消费时间：2024-07-25 20:00:50。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-25T12:00:50.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.123Z,1,2,2024-07-25T10:25:34.000Z
1,12.00,"[20000,20005]",3,1,2024-08-10T01:29:14.123Z,杭州菜鸟供应链管理有限公司;菜鸟裹裹-寄件费_676963697_LP00665789524084;,1,2024-08-10T01:29:14.123Z,1,1,2024-07-25T10:00:24.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.123Z,1,2,2024-07-25T06:31:24.000Z
1,133.00,"[60000,60001]",1,3,2024-08-10T01:29:14.123Z,长沙高新技术产业开发区玲妹餐饮店;长沙高新技术产业开发区玲妹餐饮店;,1,2024-08-10T01:46:19.719Z,1,2,2024-07-25T05:07:20.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.123Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.123Z,1,2,2024-07-24T10:29:51.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.124Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.124Z,1,1,2024-07-24T10:06:43.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.125Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.125Z,1,2,2024-07-24T08:23:47.000Z
1,15.50,"[10000,10005]",1,1,2024-08-10T01:29:14.125Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.125Z,1,1,2024-07-24T05:16:54.000Z
1,2.00,"[10000,10004]",1,3,2024-08-10T01:29:14.125Z,长沙体产;纯水乐（2）-长沙产投·高新全民健身中心羽毛球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;,1,2024-08-10T01:42:41.009Z,1,2,2024-07-24T04:10:01.000Z
1,382,"[50000,50001]",2,1,2024-08-10T01:29:14.125Z,衣服,1,2024-08-10T02:48:35.206Z,1,1,2024-07-23T22:44:32.000Z
1,86.68,"[50000,50001]",2,1,2024-08-10T01:29:14.125Z,裤子,1,2024-08-10T02:53:21.920Z,1,1,2024-07-23T22:44:32.000Z
1,44.94,"[50000,50002]",3,1,2024-08-10T01:29:14.125Z,Joanna(牛百英);亲情卡;,1,2024-08-10T02:53:32.725Z,1,1,2024-07-23T22:44:32.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.125Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.125Z,1,2,2024-07-23T10:27:24.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.125Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.125Z,1,1,2024-07-23T10:03:33.000Z
1,3.69,"[10000,10004]",1,3,2024-08-10T01:29:14.125Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37799069601500004，消费时间：2024-07-23 13:46:24。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-23T05:46:25.000Z
1,15.50,"[10000,10005]",1,1,2024-08-10T01:29:14.125Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.125Z,1,1,2024-07-23T05:20:14.000Z
1,48.80,"[50000,50002]",3,3,2024-08-10T01:29:14.125Z,吉列**店;吉列剃须泡沫手动刮胡刀男士剃须膏刮胡子史莱姆酷爽薄荷柠檬须泡 等多件;,1,2024-08-10T01:45:03.672Z,1,2,2024-07-23T03:10:19.000Z
1,4.00,"[10000,10005]",1,1,2024-08-10T01:29:14.125Z,手工包子铺;收钱码收款;,1,2024-08-10T01:29:14.125Z,1,1,2024-07-23T01:22:25.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.125Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-22T10:05:16.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.126Z,1,2,2024-07-22T08:43:10.000Z
1,49.00,"[10000,10005]",1,3,2024-08-10T01:29:14.126Z,饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;,1,2024-08-10T02:54:26.941Z,1,2,2024-07-22T03:52:05.000Z
1,51.84,"[90000,90002]",4,3,2024-08-10T01:29:14.126Z,博库**店;儿童教养育儿书籍全四册家庭教育孩子的书 待人接物+餐桌礼仪+社交礼仪+日常生活儿童情商性格培养绘本心理学书好妈妈育儿 等多件;,1,2024-08-10T01:44:01.397Z,1,2,2024-07-22T01:33:28.000Z
1,12.00,"[10000,10005]",1,1,2024-08-10T01:29:14.126Z,老爸到了小吃店;长沙市岳麓区老爸到了小吃店;,1,2024-08-10T01:29:14.126Z,1,1,2024-07-21T02:42:38.000Z
1,12.00,"[10000,10005]",1,1,2024-08-10T01:29:14.126Z,老爸到了小吃店;长沙市岳麓区老爸到了小吃店;,1,2024-08-10T01:29:14.126Z,1,1,2024-07-21T02:27:19.000Z
1,22.29,"[10000,10002]",3,1,2024-08-10T01:29:14.126Z,沃尔玛购物广场长沙观沙路店;超市商品;,1,2024-08-10T01:29:14.126Z,1,1,2024-07-21T02:25:22.000Z
1,134.40,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,牧牧生日蛋糕,1,2024-08-10T02:45:53.918Z,1,2,2024-07-21T00:53:15.000Z
1,15.50,"[10000,10003]",3,3,2024-08-10T01:29:14.126Z,乐小优鲜果零食八方店;乐小优鲜果零食八方店;,1,2024-08-10T01:46:30.578Z,1,2,2024-07-19T12:07:54.000Z
1,3.13,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37765044502540003，消费时间：2024-07-19 15:15:33。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-19T07:15:33.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.126Z,1,2,2024-07-19T07:06:11.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37764436901820000，消费时间：2024-07-19 13:34:17。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-19T05:34:17.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.126Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.126Z,1,1,2024-07-19T05:14:42.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.126Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-19T00:46:57.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.126Z,1,2,2024-07-18T10:15:47.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.126Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-18T10:02:45.000Z
1,7.84,"[10000,10004]",1,3,2024-08-10T01:29:14.126Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37757208401500008，消费时间：2024-07-18 17:29:32。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:43:16.820Z,1,2,2024-07-18T09:29:33.000Z
1,39.00,"[50000,50001]",1,1,2024-08-10T01:29:14.126Z,雅涉**店;【活动价】越南人字拖男款夏季外穿踩屎感运动沙滩拖鞋男士户外防滑夹脚凉拖;,1,2024-08-10T01:29:14.126Z,1,2,2024-07-18T08:35:13.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-18T06:35:54.000Z
1,38.50,"[10000,10005]",1,3,2024-08-10T01:29:14.127Z,饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;,1,2024-08-10T02:54:26.941Z,1,2,2024-07-18T03:43:02.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-17T10:08:40.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37747527402540017，消费时间：2024-07-17 14:36:02。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:43:16.820Z,1,2,2024-07-17T06:36:02.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-17T05:30:26.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-17T05:12:35.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-16T10:27:34.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-16T10:03:07.000Z
1,3.50,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-16T07:47:36.000Z
1,19.50,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-16T05:15:20.000Z
1,68,"[90000,90003]",1,3,2024-08-10T01:29:14.127Z,wa**店;水立方男士三分游泳裤平角时尚速干透气舒适专业竞速游泳裤训练男 等多件;,1,2024-08-10T01:46:50.755Z,1,2,2024-07-16T01:28:48.000Z
1,4.00,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,手工包子铺;收钱码收款;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-16T01:19:20.000Z
1,34.10,"[10000,10005]",1,3,2024-08-10T01:29:14.127Z,饿了么;肯德基宅急送(岳麓小镇店)外卖订单;,1,2024-08-10T02:55:00.245Z,1,2,2024-07-15T04:24:20.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-15T01:25:42.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.127Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-15T01:08:38.000Z
1,214.00,"[10000,10006]",3,3,2024-08-10T01:29:14.127Z,*好;收钱码收款;,1,2024-08-10T03:09:22.120Z,1,2,2024-07-13T11:04:33.000Z
1,69.90,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,饿了么;周黑鸭(长沙湘腾广场店)外卖订单;,1,2024-08-10T01:29:14.127Z,1,2,2024-07-13T08:37:12.000Z
1,2.00,"[10000,10004]",1,3,2024-08-10T01:29:14.127Z,长沙体产;纯水乐（2）-长沙产投·高新全民健身中心羽毛球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;,1,2024-08-10T01:42:41.009Z,1,2,2024-07-13T05:17:21.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.127Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.127Z,1,1,2024-07-12T10:07:19.000Z
1,13.00,"[10000,10005]",1,1,2024-08-10T01:29:14.128Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.128Z,1,1,2024-07-12T05:15:24.000Z
1,6.50,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.128Z,1,2,2024-07-12T01:03:56.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.128Z,1,2,2024-07-11T10:26:01.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.128Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.128Z,1,1,2024-07-11T10:03:43.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37696031600720002，消费时间：2024-07-11 15:33:24。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:43:16.820Z,1,2,2024-07-11T07:33:24.000Z
1,6.50,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.128Z,1,2,2024-07-11T07:24:14.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.128Z,1,2,2024-07-11T05:31:31.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.128Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.128Z,1,1,2024-07-11T05:14:06.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,长沙体产;佳得乐-长沙产投·高新全民健身中心羽毛球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-11T04:11:00.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.128Z,1,2,2024-07-11T01:22:59.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.128Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.128Z,1,1,2024-07-10T10:04:39.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.128Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37687277100720005，消费时间：2024-07-10 15:14:19。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:43:16.820Z,1,2,2024-07-10T07:14:19.000Z
1,19.50,"[10000,10005]",1,1,2024-08-10T01:29:14.128Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.128Z,1,1,2024-07-10T05:13:47.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.128Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-10T00:45:00.000Z
1,3.22,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37680180401550005，消费时间：2024-07-09 19:31:32。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-09T11:31:32.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-09T10:32:24.000Z
1,15.00,"[10000,10005]",1,3,2024-08-10T01:29:14.129Z,老上海馄饨铺（中电软件园店）;收钱码经营版收款;,1,2024-08-10T01:45:51.502Z,1,2,2024-07-09T10:09:58.000Z
1,6.00,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-09T08:04:18.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-09T05:15:31.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.129Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-09T05:01:44.000Z
1,7.50,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-09T01:21:17.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.129Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-08T10:05:25.000Z
1,99.90,"[90000,90002]",4,3,2024-08-10T01:29:14.129Z,迪卡**店;迪卡侬儿童泳镜女童防水防雾高清游泳眼镜潜水镜泳镜泳帽套装IVA5;,1,2024-08-10T01:44:01.397Z,1,2,2024-07-08T08:12:45.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37669643601870000，消费时间：2024-07-08 14:15:24。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-08T06:15:24.000Z
1,17.50,"[10000,10005]",1,1,2024-08-10T01:29:14.129Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.129Z,1,1,2024-07-08T05:17:32.000Z
1,5.00,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-08T01:29:47.000Z
1,5.50,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.129Z,1,2,2024-07-08T01:11:37.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.129Z,长沙体产;香芋脆皮-长沙产投·高新全民健身中心篮球馆-长沙产投·高新全民健身中心-长沙体育产业经营有限公司（高新区）;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-07T06:10:20.000Z
1,3.00,"[10000,10003]",3,1,2024-08-10T01:29:14.129Z,果林鲜森;含光二档口;,1,2024-08-10T01:29:14.129Z,1,1,2024-07-06T06:13:43.000Z
1,22.60,"[10000,10003]",3,1,2024-08-10T01:29:14.129Z,果林鲜森;含光二档口;,1,2024-08-10T01:29:14.129Z,1,1,2024-07-06T06:12:31.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-05T10:04:49.000Z
1,48.00,"[90000,90002]",4,3,2024-08-10T01:29:14.130Z,中信**店;【3-8岁】5岁开始学规矩+5岁开始懂安全（套装2册）包邮 高滨正伸著 42个安全教育知识用孩子听得懂的语言说清楚讲;,1,2024-08-10T01:44:01.397Z,1,2,2024-07-05T03:56:05.000Z
1,42.40,"[10000,10005]",1,3,2024-08-10T01:29:14.130Z,饿了么;麦当劳麦乐送(长沙中电软件园店)外卖订单;,1,2024-08-10T02:54:26.941Z,1,2,2024-07-05T03:41:29.000Z
1,19.89,"[90000,90002]",4,2,2024-08-10T01:29:14.130Z,博库**店;新版生气汤硬皮精装0-2-3-4-6-7-8周岁儿童情绪管理与性格培养幼儿园宝宝儿童情商早教启蒙亲子读物睡前绘本图画 等多件;,1,2024-08-10T01:29:14.130Z,1,2,2024-07-05T03:34:30.000Z
1,5.88,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37642020500100023，消费时间：2024-07-05 09:31:34。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:43:16.820Z,1,2,2024-07-05T01:31:34.000Z
1,8.00,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.130Z,1,2,2024-07-05T01:20:16.000Z
1,8.00,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.130Z,1,2,2024-07-04T10:27:42.000Z
1,23.22,"[90000,90004]",4,3,2024-08-10T01:29:14.130Z,游泳,1,2024-09-28T02:31:07.334Z,1,2,2024-07-04T06:57:56.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,聚兴烟酒茶行;收钱码收款;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-04T05:13:44.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-04T05:12:59.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.130Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-04T01:15:08.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-03T10:06:46.000Z
1,12.00,"[50000,50003]",1,3,2024-08-10T01:29:14.130Z,tb**6;idea正版激活码2024永久pycharm专业版clion jetbrains全家桶账号;,1,2024-08-10T01:48:51.548Z,1,2,2024-07-03T08:55:54.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,聚兴烟酒茶行;收钱码收款;,1,2024-08-10T01:42:14.449Z,1,2,2024-07-03T05:15:24.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-03T05:14:52.000Z
1,4.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,手工包子铺;收钱码收款;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-03T00:59:33.000Z
1,3.22,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37617630801690000，消费时间：2024-07-02 13:46:36。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-02T05:46:36.000Z
1,3.50,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.130Z,1,2,2024-07-02T05:30:40.000Z
1,17.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,白记盖拌;长沙市高新区技术产业开发区汐明镜餐厅;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-02T05:12:29.000Z
1,4.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,手工包子铺;收钱码收款;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-02T01:13:38.000Z
1,3.00,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,聚兴烟酒茶行;收钱码收款;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-01T10:23:53.000Z
1,15.00,"[10000,10005]",1,1,2024-08-10T01:29:14.130Z,纯蒸时代;收钱码收款;,1,2024-08-10T01:29:14.130Z,1,1,2024-07-01T10:05:16.000Z
1,3.51,"[10000,10004]",1,3,2024-08-10T01:29:14.130Z,衡阳市丰宜科技有限公司;丰宜能量站消费订单号：37609343202370002，消费时间：2024-07-01 14:45:20。订单详情可在支付宝首页搜索：丰e足食能量站。进入小程序查看;,1,2024-08-10T01:41:32.904Z,1,2,2024-07-01T06:45:20.000Z
1,100.00,"[20000,20007]",1,1,2024-08-10T01:29:14.131Z,中国移动;为13918191207话费充值;,1,2024-08-10T01:29:14.131Z,1,3,2024-07-01T05:39:39.000Z
1,8.00,"[10000,10005]",1,3,2024-08-10T01:29:14.131Z,**龙;收钱码收款;,1,2024-08-10T01:41:54.296Z,1,2,2024-07-01T05:16:35.000Z
1,9.50,"[10000,10004]",1,3,2024-08-10T01:29:14.131Z,福莱便利店;智百威科技;,1,2024-08-10T01:29:14.131Z,1,2,2024-07-01T01:28:25.000Z
2,9.70,"[10000,10004]",2,3,2024-08-10T01:33:28.454Z,美团;大众点评订单-24073111100300001306992737729803;,1,2024-08-10T01:33:28.454Z,1,2,2024-07-31T08:28:42.000Z
2,6.00,"[10000,10004]",2,3,2024-08-10T01:33:28.454Z,星巴克(24品购物中心店);湖北星巴克咖啡有限公司;,1,2024-08-10T01:33:28.454Z,1,2,2024-07-31T07:52:14.000Z
2,26.90,"[80000,80001]",3,3,2024-08-10T01:33:28.454Z,家庭保险,1,2024-08-10T01:56:25.665Z,1,2,2024-07-31T07:32:39.000Z
2,278.78,"[20000,20009]",3,3,2024-08-10T01:33:28.455Z,阿姨保险,1,2024-08-10T01:55:58.514Z,1,2,2024-07-31T06:55:55.000Z
2,2.00,"[10000,10002]",3,1,2024-08-10T01:33:28.455Z,上海盒马;配送员2元打赏;,1,2024-08-10T01:33:28.455Z,1,1,2024-07-31T06:51:39.000Z
2,51.00,"[10000,10002]",3,1,2024-08-10T01:33:28.455Z,长沙盒马;盒马日日鲜 屋型鲜牛奶 950ml;,1,2024-08-10T01:33:28.455Z,1,1,2024-07-31T06:12:42.000Z
2,14.00,"[10000,10004]",4,3,2024-08-10T01:33:28.455Z,长沙市帕帕罗蒂甜品店;商家主扫:;,1,2024-08-10T03:04:42.520Z,1,2,2024-07-30T09:25:30.000Z
2,67.20,"[50000,50003]",2,3,2024-08-10T01:33:28.455Z,博音**店;【优惠价】博士BOSE 700耳机套适用NC700头戴式海绵套无线蓝牙耳机降噪保护套耳垫耳机更换配件bose 700;,1,2024-08-10T02:06:41.104Z,1,2,2024-07-30T09:01:09.000Z
2,139.00,"[50000,50008]",3,3,2024-08-10T01:33:28.455Z,抽油烟机清理,1,2024-09-28T02:17:34.033Z,1,2,2024-07-30T07:47:06.000Z
2,99.77,"[50000,50007]",6,3,2024-08-10T01:33:28.455Z,ro**店;【优惠价】柔比舒森林物语尿不湿透气夏天轻薄拉拉裤xl码婴儿男女宝宝纸尿裤 等多件;,1,2024-09-28T02:11:30.653Z,1,2,2024-07-28T01:54:13.000Z
2,124.45,"[50000,50002]",6,3,2024-08-10T01:33:28.455Z,天猫**货;【优惠价】【自营】Aveeno艾维诺婴儿润肤乳宝宝身体乳儿童面霜四季滋润补水;,1,2024-08-10T02:07:16.989Z,1,2,2024-07-28T01:51:50.000Z
2,26.23,"[50000,50001]",2,3,2024-08-10T01:33:28.455Z,天**;jennie同款墨镜女夏度假高级感近视防晒防紫外线欧美猫眼太阳眼镜;,1,2024-08-10T02:06:34.417Z,1,2,2024-07-27T13:36:52.000Z
